fig_no	function	contig	start	stop	position	rank	my_status	pp	Final_status	start of attL	end of attL	start of attR	end of attR	sequence of attL	sequence of attR	Reason for att site
MHLIDFIL_00045	Dihydrofolate reductase	U00096.2	49712	50302	44	6.666666666666667e-05	0	0	0
MHLIDFIL_00046	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]	U00096.2	51222	50380	45	6.666666666666667e-05	0	0	0
MHLIDFIL_00047	Protein ApaG	U00096.2	51606	51229	46	6.666666666666667e-05	0	0	0
MHLIDFIL_00048	Ribosomal RNA small subunit methyltransferase A	U00096.2	52430	51609	47	6.666666666666667e-05	0	0	0
MHLIDFIL_00049	4-hydroxythreonine-4-phosphate dehydrogenase	U00096.2	53416	52427	48	6.666666666666667e-05	0	0	0
MHLIDFIL_00050	Chaperone SurA	U00096.2	54702	53416	49	6.666666666666667e-05	0	0	0
MHLIDFIL_00051	LPS-assembly protein LptD	U00096.2	57109	54755	50	6.666666666666667e-05	0	0	0
MHLIDFIL_00052	Co-chaperone protein DjlA	U00096.2	57364	58179	51	6.666666666666667e-05	0	0	0
MHLIDFIL_00053	hypothetical protein	U00096.2	58474	59124	52	6.666666666666667e-05	0	0.5	0
MHLIDFIL_00054	hypothetical protein	U00096.2	59121	59279	53	6.666666666666667e-05	0	0.5	0
MHLIDFIL_00055	Dual-specificity RNA pseudouridine synthase RluA	U00096.2	60346	59687	54	6.666666666666667e-05	0	0	0
MHLIDFIL_00056	RNA polymerase-associated protein RapA	U00096.2	63264	60358	55	6.666666666666667e-05	0	0	0
MHLIDFIL_00057	DNA polymerase II	U00096.2	65780	63429	56	6.666666666666667e-05	0	0	0
MHLIDFIL_00058	L-ribulose-5-phosphate 4-epimerase AraD	U00096.2	66550	65855	57	0.0	0	0	0
MHLIDFIL_00059	L-arabinose isomerase	U00096.2	68337	66835	58	0.0	0	0	0
MHLIDFIL_00060	Ribulokinase	U00096.2	70048	68348	59	0.0	0	0	0
MHLIDFIL_00061	Arabinose operon regulatory protein	U00096.2	70387	71265	60	0.0	0	0	0
MHLIDFIL_00062	Inner membrane protein YabI	U00096.2	71351	72115	61	0.0	0	0	0
MHLIDFIL_00063	Thiamine import ATP-binding protein ThiQ	U00096.2	72927	72229	62	0.0	0	0	0
MHLIDFIL_00064	hypothetical protein	U00096.2	74521	72911	63	0.0	0	0.5	0
MHLIDFIL_00065	Thiamine-binding periplasmic protein	U00096.2	75480	74497	64	0.0	0	0	0
MHLIDFIL_00066	HTH-type transcriptional regulator SgrR	U00096.2	77299	75644	65	6.666666666666667e-05	0	0	0
MHLIDFIL_00067	Putative inhibitor of glucose uptake transporter SgrT	U00096.2	77388	77519	66	6.666666666666667e-05	0	0	0
MHLIDFIL_00068	Sugar efflux transporter A	U00096.2	77621	78799	67	6.666666666666667e-05	0	0	0
MHLIDFIL_00069	3-isopropylmalate dehydratase small subunit	U00096.2	79453	78848	68	6.666666666666667e-05	0	0	0
MHLIDFIL_00070	3-isopropylmalate dehydratase large subunit	U00096.2	80864	79464	69	6.666666666666667e-05	0	0	0
MHLIDFIL_00071	3-isopropylmalate dehydrogenase	U00096.2	81958	80867	70	6.666666666666667e-05	0	0	0
MHLIDFIL_00072	2-isopropylmalate synthase	U00096.2	83529	81958	71	6.666666666666667e-05	0	0	0
MHLIDFIL_00073	HTH-type transcriptional regulator LeuO	U00096.2	84368	85312	72	6.666666666666667e-05	0	0	0
MHLIDFIL_00074	Acetolactate synthase isozyme 3 large subunit	U00096.2	85630	87354	73	6.666666666666667e-05	0	0	0
MHLIDFIL_00075	Acetolactate synthase isozyme 3 small subunit	U00096.2	87357	87848	74	6.666666666666667e-05	0	0	0
MHLIDFIL_00076	Catabolite repressor/activator	U00096.2	88028	89032	75	6.666666666666667e-05	0	0	0
MHLIDFIL_00077	Transcriptional regulator MraZ	U00096.2	89634	90092	76	6.666666666666667e-05	0	0	0
MHLIDFIL_00078	Ribosomal RNA small subunit methyltransferase H	U00096.2	90094	91035	77	6.666666666666667e-05	0	0	0
MHLIDFIL_00079	Cell division protein FtsL	U00096.2	91032	91397	78	6.666666666666667e-05	0	0	0
MHLIDFIL_00080	Peptidoglycan D,D-transpeptidase FtsI	U00096.2	91413	93179	79	6.666666666666667e-05	0	0	0
MHLIDFIL_00081	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase	U00096.2	93166	94653	80	6.666666666666667e-05	0	0	0
MHLIDFIL_00082	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase	U00096.2	94650	96008	81	6.666666666666667e-05	0	0	0
MHLIDFIL_00083	Phospho-N-acetylmuramoyl-pentapeptide- transferase	U00096.2	96002	97084	82	6.666666666666667e-05	0	0	0
MHLIDFIL_00084	UDP-N-acetylmuramoylalanine--D-glutamate ligase	U00096.2	97087	98403	83	6.666666666666667e-05	0	0	0
MHLIDFIL_00085	putative peptidoglycan glycosyltransferase FtsW	U00096.2	98403	99647	84	6.666666666666667e-05	0	0	0
MHLIDFIL_00086	UDP-N-acetylglucosamine--N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	U00096.2	99644	100711	85	6.666666666666667e-05	0	0	0
MHLIDFIL_00087	UDP-N-acetylmuramate--L-alanine ligase	U00096.2	100765	102240	86	6.666666666666667e-05	0	0	0
MHLIDFIL_00088	D-alanine--D-alanine ligase B	U00096.2	102233	103153	87	6.666666666666667e-05	0	0	0
MHLIDFIL_00089	Cell division protein FtsQ	U00096.2	103155	103985	88	6.666666666666667e-05	0	0	0
MHLIDFIL_00090	Cell division protein FtsA	U00096.2	103982	105244	89	6.666666666666667e-05	0	0	0
MHLIDFIL_00091	Cell division protein FtsZ	U00096.2	105305	106456	90	6.666666666666667e-05	0	0	0
MHLIDFIL_00092	UDP-3-O-acyl-N-acetylglucosamine deacetylase	U00096.2	106557	107474	91	6.666666666666667e-05	0	0	0
MHLIDFIL_00093	Secretion monitor	U00096.2	107630	108217	92	6.666666666666667e-05	0	0	0
MHLIDFIL_00094	Protein translocase subunit SecA	U00096.2	108279	110984	93	6.666666666666667e-05	0	0	0
MHLIDFIL_00095	8-oxo-dGTP diphosphatase	U00096.2	111044	111433	94	6.666666666666667e-05	0	0	0
MHLIDFIL_00096	DNA gyrase inhibitor YacG	U00096.2	111846	111649	95	0.0	0	0	0
MHLIDFIL_00097	Cell division protein ZapD	U00096.2	112599	111856	96	0.0	0	0	0
MHLIDFIL_00098	Dephospho-CoA kinase	U00096.2	113219	112599	97	0.0	0	0	0
MHLIDFIL_00099	GMP reductase	U00096.2	113444	114487	98	0.0	0	0	0
MHLIDFIL_00100	Type II secretion system protein F	U00096.2	115724	114522	99	0.0	0	0	0
MHLIDFIL_00101	Type II secretion system protein E	U00096.2	117099	115714	100	0.0	0	0	0
MHLIDFIL_00102	hypothetical protein	U00096.2	117549	117109	101	0.0	0	0.5	0
MHLIDFIL_00103	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	U00096.2	118645	117752	102	0.0	0	0	0
MHLIDFIL_00104	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	U00096.2	118733	119284	103	0.0	0	0	0
MHLIDFIL_00105	Protein AmpE	U00096.2	119281	120135	104	0.0	0	0	0
MHLIDFIL_00106	Aromatic amino acid transport protein AroP	U00096.2	121548	120178	105	0.0	0	0	0
MHLIDFIL_00107	Pyruvate dehydrogenase complex repressor	U00096.2	122092	122856	106	0.0	0	0	0
MHLIDFIL_00108	Pyruvate dehydrogenase E1 component	U00096.2	123017	125680	107	0.0	0	0	0
MHLIDFIL_00109	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	U00096.2	125695	127587	108	0.0	0	0	0
MHLIDFIL_00110	Dihydrolipoyl dehydrogenase	U00096.2	127912	129336	109	0.0	0	0	0
MHLIDFIL_00111	hypothetical protein	U00096.2	131260	129407	110	0.0	0	0.5	0
MHLIDFIL_00112	Aconitate hydratase B	U00096.2	131615	134212	111	0.0	0	0	0
MHLIDFIL_00113	hypothetical protein	U00096.2	134388	134750	112	0.0	0	0.5	0
MHLIDFIL_00114	S-adenosylmethionine decarboxylase proenzyme	U00096.2	135582	134788	113	0.0	0	0	0
MHLIDFIL_00115	Polyamine aminopropyltransferase	U00096.2	136464	135598	114	0.0	0	0	0
MHLIDFIL_00116	hypothetical protein	U00096.2	136878	136570	115	0.0	0	0.5	0
MHLIDFIL_00117	Blue copper oxidase CueO	U00096.2	137083	138633	116	0.0	0	0	0
MHLIDFIL_00118	Quinoprotein glucose dehydrogenase	U00096.2	141225	138835	117	0.0006666666666666666	0	0	0
MHLIDFIL_00119	Hypoxanthine phosphoribosyltransferase	U00096.2	141431	141967	118	0.0008666666666666667	0	0	0
MHLIDFIL_00120	Carbonic anhydrase 2	U00096.2	142670	142008	119	0.0008666666666666667	0	0	0
MHLIDFIL_00121	putative ABC transporter ATP-binding protein YadG	U00096.2	142779	143705	120	0.0008666666666666667	0	0	0
MHLIDFIL_00122	Inner membrane transport permease YadH	U00096.2	143702	144472	121	0.0008666666666666667	0	0	0
MHLIDFIL_00123	hypothetical protein	U00096.2	144577	145017	122	0.0008666666666666667	0	0.5	0
MHLIDFIL_00124	hypothetical protein	U00096.2	145081	146310	123	0.0009333333333333334	0	0.5	0
MHLIDFIL_00125	Aspartate 1-decarboxylase	U00096.2	146694	146314	124	0.0017333333333333335	0	0	0
MHLIDFIL_00126	ISNCY family transposase ISSen7	U00096.2	146968	147870	125	0.0017333333333333335	0	0	0
MHLIDFIL_00127	Pantothenate synthetase	U00096.2	148795	147944	126	0.0017333333333333335	0	0	0
MHLIDFIL_00128	3-methyl-2-oxobutanoate hydroxymethyltransferase	U00096.2	149601	148807	127	0.0017333333333333335	0	0	0
MHLIDFIL_00129	putative fimbrial-like protein YadC	U00096.2	150953	149715	128	0.0017333333333333335	0	0	0
MHLIDFIL_00130	putative fimbrial-like protein YadK	U00096.2	151599	151003	129	0.0017333333333333335	0	0	0
MHLIDFIL_00131	putative fimbrial-like protein YadL	U00096.2	152231	151626	130	0.0017333333333333335	0	0	0
MHLIDFIL_00132	putative fimbrial-like protein YadM	U00096.2	152812	152243	131	0.0017333333333333335	0	0	0
MHLIDFIL_00133	Outer membrane usher protein HtrE	U00096.2	155426	152829	132	0.0017333333333333335	0	0	0
MHLIDFIL_00134	putative fimbrial chaperone YadV	U00096.2	156201	155461	133	0.0017333333333333335	0	0	0
MHLIDFIL_00135	putative fimbrial-like protein YadN	U00096.2	156883	156299	134	0.0017333333333333335	0	0	0
MHLIDFIL_00136	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase	U00096.2	157732	157253	135	0.0017333333333333335	0	0	0
MHLIDFIL_00137	Poly(A) polymerase I	U00096.2	159093	157729	136	0.0017333333333333335	0	0	0
MHLIDFIL_00138	Glutamyl-Q tRNA(Asp) synthetase	U00096.2	160112	159186	137	0.0017333333333333335	0	0	0
MHLIDFIL_00139	RNA polymerase-binding transcription factor DksA	U00096.2	160604	160149	138	0.0017333333333333335	0	0	0
MHLIDFIL_00140	Sugar fermentation stimulation protein A	U00096.2	161486	160782	139	0.0017333333333333335	0	0	0
MHLIDFIL_00141	RNA 2',3'-cyclic phosphodiesterase	U00096.2	162031	161501	140	0.0017333333333333335	0	0	0
MHLIDFIL_00142	ATP-dependent RNA helicase HrpB	U00096.2	162105	164534	141	0.0017333333333333335	0	0	0
MHLIDFIL_00143	Penicillin-binding protein 1B	U00096.2	164730	167264	142	0.0017333333333333335	0	0	0
MHLIDFIL_00144	Ferrichrome outer membrane transporter/phage receptor	U00096.2	167484	169727	143	0.0017333333333333335	0	0	0
MHLIDFIL_00145	Iron(3+)-hydroxamate import ATP-binding protein FhuC	U00096.2	169778	170575	144	0.0017333333333333335	0	0	0
MHLIDFIL_00146	Iron(3+)-hydroxamate-binding protein FhuD	U00096.2	170575	171465	145	0.0017333333333333335	0	0	0
MHLIDFIL_00147	Iron(3+)-hydroxamate import system permease protein FhuB	U00096.2	171462	173444	146	0.0017333333333333335	0	0	0
MHLIDFIL_00148	Glutamate-1-semialdehyde 2,1-aminomutase	U00096.2	174882	173602	147	0.0010666666666666667	0	0	0
MHLIDFIL_00149	H(+)/Cl(-) exchange transporter ClcA	U00096.2	175107	176528	148	0.0008666666666666667	0	0	0
MHLIDFIL_00150	Iron-sulfur cluster insertion protein ErpA	U00096.2	176610	176954	149	0.0008666666666666667	0	0	0
MHLIDFIL_00151	hypothetical protein	U00096.2	177624	177001	150	0.0008666666666666667	0	0.5	0
MHLIDFIL_00152	Vitamin B12-binding protein	U00096.2	178462	177662	151	0.0008666666666666667	0	0	0
MHLIDFIL_00153	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	U00096.2	179153	178455	152	0.0008666666666666667	0	0	0
MHLIDFIL_00154	Deoxyguanosinetriphosphate triphosphohydrolase	U00096.2	179237	180754	153	0.0008	0	0	0
MHLIDFIL_00155	Periplasmic serine endoprotease DegP	U00096.2	180884	182308	154	0.0	0	0	0
MHLIDFIL_00156	Carbohydrate diacid regulator	U00096.2	182463	183620	155	0.0	0	0	0
MHLIDFIL_00157	hypothetical protein	U00096.2	184095	183709	156	0.0	0	0.5	0
MHLIDFIL_00158	UDP-2,3-diacylglucosamine pyrophosphatase LpxG	U00096.2	185000	184257	157	0.0	0	0	0
MHLIDFIL_00159	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	U00096.2	185947	185123	158	0.0	0	0	0
MHLIDFIL_00160	Bifunctional uridylyltransferase/uridylyl-removing enzyme	U00096.2	188650	185978	159	0.0	0	0	0
MHLIDFIL_00161	Methionine aminopeptidase	U00096.2	189506	188712	160	0.0	0	0	0
MHLIDFIL_00162	30S ribosomal protein S2	U00096.2	189874	190599	161	0.00013333333333333334	0	0	0
MHLIDFIL_00163	Elongation factor Ts	U00096.2	190857	191708	162	0.00013333333333333334	0	0	0
MHLIDFIL_00164	Uridylate kinase	U00096.2	191855	192580	163	0.00013333333333333334	0	0	0
MHLIDFIL_00165	Ribosome-recycling factor	U00096.2	192872	193429	164	0.00013333333333333334	0	0	0
MHLIDFIL_00166	1-deoxy-D-xylulose 5-phosphate reductoisomerase	U00096.2	193521	194717	165	0.00013333333333333334	0	0	0
MHLIDFIL_00167	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	U00096.2	194906	195664	166	0.00013333333333333334	0	0	0
MHLIDFIL_00168	hypothetical protein	U00096.2	195664	195816	167	0.0003333333333333333	0	0.5	0
MHLIDFIL_00169	Phosphatidate cytidylyltransferase	U00096.2	195785	196534	168	0.0003333333333333333	0	0	0
MHLIDFIL_00170	Regulator of sigma-E protease RseP	U00096.2	196546	197898	169	0.0003333333333333333	0	0	0
MHLIDFIL_00171	Outer membrane protein assembly factor BamA	U00096.2	197928	200360	170	0.0003333333333333333	0	0	0
MHLIDFIL_00172	Chaperone protein Skp	U00096.2	200482	200967	171	0.0003333333333333333	0	0	0
MHLIDFIL_00173	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	U00096.2	200971	201996	172	0.0003333333333333333	0	0	0
MHLIDFIL_00174	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	U00096.2	202101	202556	173	0.0003333333333333333	0	0	0
MHLIDFIL_00175	Acyl-[acyl-carrier-protein]--UDP-N- acetylglucosamine O-acyltransferase	U00096.2	202560	203348	174	0.0003333333333333333	0	0	0
MHLIDFIL_00176	Lipid-A-disaccharide synthase	U00096.2	203348	204496	175	0.0003333333333333333	0	0	0
MHLIDFIL_00177	Ribonuclease HII	U00096.2	204493	205089	176	0.0003333333333333333	0	0	0
MHLIDFIL_00178	DNA polymerase III subunit alpha	U00096.2	205126	208608	177	0.0003333333333333333	0	0	0
MHLIDFIL_00179	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	U00096.2	208621	209580	178	0.0003333333333333333	0	0	0
MHLIDFIL_00180	Constitutive lysine decarboxylase	U00096.2	209679	211820	179	0.0003333333333333333	0	0	0
MHLIDFIL_00181	hypothetical protein	U00096.2	211877	212266	180	0.0003333333333333333	0	0.5	0
MHLIDFIL_00182	tRNA(Ile)-lysidine synthase	U00096.2	212331	213629	181	0.0003333333333333333	0	0	0
MHLIDFIL_00183	Protein rof	U00096.2	213938	213678	182	0.0003333333333333333	0	0	0
MHLIDFIL_00184	hypothetical protein	U00096.2	214125	213925	183	0.0003333333333333333	0	0.5	0
MHLIDFIL_00185	putative protein YaeQ	U00096.2	214291	214836	184	0.0003333333333333333	0	0	0
MHLIDFIL_00186	Peptidyl-tRNA hydrolase ArfB	U00096.2	214833	215255	185	0.0003333333333333333	0	0	0
MHLIDFIL_00187	Lipoprotein NlpE	U00096.2	215269	215979	186	0.0003333333333333333	0	0	0
MHLIDFIL_00188	hypothetical protein	U00096.2	217003	216179	187	0.0003333333333333333	0	0.5	0
MHLIDFIL_00189	Proline--tRNA ligase	U00096.2	218775	217057	188	0.0003333333333333333	0	0	0
MHLIDFIL_00190	tRNA (adenine(37)-N6)-methyltransferase	U00096.2	219594	218887	189	0.0003333333333333333	0	0	0
MHLIDFIL_00191	Outer membrane lipoprotein RcsF	U00096.2	219995	219591	190	0.0003333333333333333	0	0	0
MHLIDFIL_00192	D-methionine-binding lipoprotein MetQ	U00096.2	220928	220113	191	0.0002	0	0	0
MHLIDFIL_00193	D-methionine transport system permease protein MetI	U00096.2	221621	220968	192	0.0002	0	0	0
MHLIDFIL_00194	Methionine import ATP-binding protein MetN	U00096.2	222645	221614	193	0.0002	0	0	0
MHLIDFIL_00195	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase	U00096.2	222833	223408	194	0.0002	0	0	0
MHLIDFIL_00202	2,5-diketo-D-gluconic acid reductase B	U00096.2	229167	229970	195	0.0002	0	0	0
MHLIDFIL_00203	HTH-type transcriptional regulator DmlR	U00096.2	230881	229967	196	0.0002	0	0	0
MHLIDFIL_00204	hypothetical protein	U00096.2	231143	231922	197	0.0	0	0.5	0
MHLIDFIL_00205	putative methyltransferase YcgJ	U00096.2	231926	232549	198	0.0	0	0	0
MHLIDFIL_00206	Membrane-bound lytic murein transglycosylase D	U00096.2	233817	232597	199	0.0	0	0	0
MHLIDFIL_00207	Hydroxyacylglutathione hydrolase GloB	U00096.2	234782	234027	200	0.0	0	0	0
MHLIDFIL_00208	hypothetical protein	U00096.2	234816	235538	201	0.0	0	0.5	0
MHLIDFIL_00209	Ribonuclease HI	U00096.2	236002	235535	202	0.0	0	0	0
MHLIDFIL_00210	DNA polymerase III subunit epsilon	U00096.2	236058	236798	203	0.0	0	0	0
MHLIDFIL_00212	hypothetical protein	U00096.2	237335	238120	204	0.0	0	0.5	0
MHLIDFIL_00213	hypothetical protein	U00096.2	238736	238257	205	0.0	0	0.5	0
MHLIDFIL_00214	hypothetical protein	U00096.2	239084	238746	206	0.0	0	0.5	0
MHLIDFIL_00215	Omega-amidase YafV	U00096.2	240189	239419	207	0.0	0	0	0
MHLIDFIL_00216	Inhibitor of vertebrate lysozyme	U00096.2	240370	240816	208	0.0	0	0	0
MHLIDFIL_00217	Acyl-coenzyme A dehydrogenase	U00096.2	243303	240859	209	6.666666666666667e-05	0	0	0
MHLIDFIL_00218	Phosphoheptose isomerase	U00096.2	243543	244121	210	0.00013333333333333334	0	0	0
MHLIDFIL_00219	Putative glutamine amidotransferase YafJ	U00096.2	244327	245094	211	0.00013333333333333334	0	0	0
MHLIDFIL_00220	hypothetical protein	U00096.2	245805	245065	212	0.0002666666666666667	0	0.5	0
MHLIDFIL_00221	mRNA interferase toxin YafQ	U00096.2	246239	245961	213	0.0003333333333333333	0	0	0
MHLIDFIL_00222	Antitoxin DinJ	U00096.2	246502	246242	214	0.0004	0	0	0
MHLIDFIL_00223	hypothetical protein	U00096.2	246835	247461	215	0.0004	0	0.5	0
MHLIDFIL_00224	REP-associated tyrosine transposase	U00096.2	247637	248134	216	0.0005333333333333334	0	0	0
MHLIDFIL_00225	Flagellar biosynthesis protein FlhA	U00096.2	250097	248358	217	0.0006000000000000001	0	0	0
MHLIDFIL_00226	Chemotaxis protein LafU	U00096.2	250192	250827	218	0.0006666666666666668	0	0	0
MHLIDFIL_00227	DNA polymerase IV	U00096.2	250898	251953	219	0.0007333333333333336	0	0	0
MHLIDFIL_00228	Antitoxin YafN	U00096.2	252005	252298	220	0.0008000000000000003	0	0	0
MHLIDFIL_00229	mRNA interferase toxin YafO	U00096.2	252301	252699	221	0.000866666666666667	0	0	0
MHLIDFIL_00230	putative N-acetyltransferase YafP	U00096.2	252787	253161	222	0.0010000000000000002	0	0	0
MHLIDFIL_00231	hypothetical protein	U00096.2	253467	253733	223	0.001066666666666667	0	0.5	0
MHLIDFIL_00232	Peptide chain release factor 2	U00096.2	253702	254202	224	0.0011333333333333336	0	0	0
MHLIDFIL_00233	Cytosol non-specific dipeptidase	U00096.2	255716	254259	225	0.0012000000000000003	0	0	0
MHLIDFIL_00234	Xanthine phosphoribosyltransferase	U00096.2	255977	256435	226	0.0012000000000000003	0	0	0
MHLIDFIL_00235	hypothetical protein	U00096.2	256527	257771	227	0.0012000000000000003	0	0.5	0
MHLIDFIL_00236	Sigma factor-binding protein Crl	U00096.2	257829	258230	228	0.0012000000000000003	0	0	0
MHLIDFIL_00237	Outer membrane porin PhoE	U00096.2	259324	258269	229	0.0012000000000000003	0	0	0
MHLIDFIL_00238	Glutamate 5-kinase	U00096.2	259612	260715	230	0.0012000000000000003	0	0	0
MHLIDFIL_00239	Gamma-glutamyl phosphate reductase	U00096.2	260727	261980	231	0.0012000000000000003	0	0	0
MHLIDFIL_00241	hypothetical protein	U00096.2	262436	262332	232	0.0012000000000000003	0	0.5	0
MHLIDFIL_00242	Toxin YkfI	U00096.2	262893	262552	233	0.0012000000000000003	0	0	0
MHLIDFIL_00243	Antitoxin YafW	U00096.2	263231	262914	234	0.0012000000000000003	0	0	0
MHLIDFIL_00244	hypothetical protein	U00096.2	263471	263250	235	0.0012000000000000003	0	0.5	0
MHLIDFIL_00245	hypothetical protein	U00096.2	263956	263480	236	0.0012000000000000003	0	0.5	0
MHLIDFIL_00246	Antirestriction protein KlcA	U00096.2	264430	263972	237	0.0012000000000000003	0	0	0
MHLIDFIL_00247	hypothetical protein	U00096.2	264767	264528	238	0.0012000000000000003	0	0.5	0
MHLIDFIL_00248	hypothetical protein	U00096.2	265311	264844	239	0.0012000000000000003	0	0.5	0
MHLIDFIL_00249	hypothetical protein	U00096.2	266191	265334	240	0.0011333333333333336	0	0.5	0
MHLIDFIL_00250	hypothetical protein	U00096.2	267229	266408	241	0.0011333333333333336	0	0.5	0
MHLIDFIL_00251	GTPase Era	U00096.2	268184	267321	242	0.0010000000000000002	0	0	0
MHLIDFIL_00252	HTH-type transcriptional regulator PerR	U00096.2	269406	268513	243	0.0009333333333333334	0	0	0
